"seqid"	"type"	"start"	"end"	"strand"	"gene"	"gene_biotype"	"ID"	"Name"	"Parent"	"product"	"protein_id"
"9456"	"U00096.3"	"CDS"	4624145	4624789	"-"	"ytjB"	NA	"cds-AAC77340.1"	"AAC77340.1"	"gene-b4387"	"putative inner membrane protein Smp"	"AAC77340.1"
"9457"	"U00096.3"	"gene"	4624895	4625863	"+"	"serB"	"protein_coding"	"gene-b4388"	"serB"	NA	NA	NA
"9458"	"U00096.3"	"CDS"	4624895	4625863	"+"	"serB"	NA	"cds-AAC77341.1"	"AAC77341.1"	"gene-b4388"	"phosphoserine phosphatase"	"AAC77341.1"
"9459"	"U00096.3"	"gene"	4625912	4627294	"+"	"radA"	"protein_coding"	"gene-b4389"	"radA"	NA	NA	NA
"9460"	"U00096.3"	"CDS"	4625912	4627294	"+"	"radA"	NA	"cds-AAC77342.1"	"AAC77342.1"	"gene-b4389"	"DNA recombination protein"	"AAC77342.1"
"9461"	"U00096.3"	"gene"	4627315	4628547	"+"	"nadR"	"protein_coding"	"gene-b4390"	"nadR"	NA	NA	NA
"9462"	"U00096.3"	"CDS"	4627315	4628547	"+"	"nadR"	NA	"cds-AAC77343.2"	"AAC77343.2"	"gene-b4390"	"DNA-binding transcriptional repressor/NMN adenylyltransferase NadR"	"AAC77343.2"
"9463"	"U00096.3"	"gene"	4628855	4630522	"-"	"ettA"	"protein_coding"	"gene-b4391"	"ettA"	NA	NA	NA
"9464"	"U00096.3"	"CDS"	4628855	4630522	"-"	"ettA"	NA	"cds-AAC77344.1"	"AAC77344.1"	"gene-b4391"	"energy-dependent translational throttle protein EttA"	"AAC77344.1"
"9465"	"U00096.3"	"gene"	4630733	4632670	"+"	"slt"	"protein_coding"	"gene-b4392"	"slt"	NA	NA	NA
"9466"	"U00096.3"	"CDS"	4630733	4632670	"+"	"slt"	NA	"cds-AAC77345.2"	"AAC77345.2"	"gene-b4392"	"soluble lytic murein transglycosylase"	"AAC77345.2"
"9467"	"U00096.3"	"gene"	4632760	4633086	"+"	"trpR"	"protein_coding"	"gene-b4393"	"trpR"	NA	NA	NA
"9468"	"U00096.3"	"CDS"	4632760	4633086	"+"	"trpR"	NA	"cds-AAC77346.1"	"AAC77346.1"	"gene-b4393"	"DNA-binding transcriptional repressor TrpR"	"AAC77346.1"
"9469"	"U00096.3"	"gene"	4633233	4633745	"-"	"yjjX"	"protein_coding"	"gene-b4394"	"yjjX"	NA	NA	NA
"9470"	"U00096.3"	"CDS"	4633233	4633745	"-"	"yjjX"	NA	"cds-AAC77347.2"	"AAC77347.2"	"gene-b4394"	"inosine/xanthosine triphosphatase"	"AAC77347.2"
"9471"	"U00096.3"	"gene"	4633797	4634444	"+"	"ytjC"	"protein_coding"	"gene-b4395"	"ytjC"	NA	NA	NA
"9472"	"U00096.3"	"CDS"	4633797	4634444	"+"	"ytjC"	NA	"cds-AAC77348.1"	"AAC77348.1"	"gene-b4395"	"putative phosphatase"	"AAC77348.1"
"9473"	"U00096.3"	"gene"	4634441	4635310	"-"	"rob"	"protein_coding"	"gene-b4396"	"rob"	NA	NA	NA
"9474"	"U00096.3"	"CDS"	4634441	4635310	"-"	"rob"	NA	"cds-AAC77349.1"	"AAC77349.1"	"gene-b4396"	"DNA-binding transcriptional dual regulator Rob"	"AAC77349.1"
"9475"	"U00096.3"	"gene"	4635521	4635994	"+"	"creA"	"protein_coding"	"gene-b4397"	"creA"	NA	NA	NA
"9476"	"U00096.3"	"CDS"	4635521	4635994	"+"	"creA"	NA	"cds-AAC77350.1"	"AAC77350.1"	"gene-b4397"	"PF05981 family protein CreA"	"AAC77350.1"
"9477"	"U00096.3"	"gene"	4636007	4636696	"+"	"creB"	"protein_coding"	"gene-b4398"	"creB"	NA	NA	NA
"9478"	"U00096.3"	"CDS"	4636007	4636696	"+"	"creB"	NA	"cds-AAC77351.1"	"AAC77351.1"	"gene-b4398"	"DNA-binding transcriptional regulator CreB"	"AAC77351.1"
"9479"	"U00096.3"	"gene"	4636696	4638120	"+"	"creC"	"protein_coding"	"gene-b4399"	"creC"	NA	NA	NA
"9480"	"U00096.3"	"CDS"	4636696	4638120	"+"	"creC"	NA	"cds-AAC77352.1"	"AAC77352.1"	"gene-b4399"	"sensory histidine kinase CreC"	"AAC77352.1"
"9481"	"U00096.3"	"gene"	4638178	4639530	"+"	"creD"	"protein_coding"	"gene-b4400"	"creD"	NA	NA	NA
"9482"	"U00096.3"	"CDS"	4638178	4639530	"+"	"creD"	NA	"cds-AAC77353.1"	"AAC77353.1"	"gene-b4400"	"putative inner membrane protein CreD"	"AAC77353.1"
"9483"	"U00096.3"	"gene"	4639590	4640306	"-"	"arcA"	"protein_coding"	"gene-b4401"	"arcA"	NA	NA	NA
"9484"	"U00096.3"	"CDS"	4639590	4640306	"-"	"arcA"	NA	"cds-AAC77354.1"	"AAC77354.1"	"gene-b4401"	"DNA-binding transcriptional dual regulator ArcA"	"AAC77354.1"
"9485"	"U00096.3"	"gene"	4640402	4640542	"+"	"yjjY"	"protein_coding"	"gene-b4402"	"yjjY"	NA	NA	NA
"9486"	"U00096.3"	"CDS"	4640402	4640542	"+"	"yjjY"	NA	"cds-AAC77355.1"	"AAC77355.1"	"gene-b4402"	"uncharacterized protein YjjY"	"AAC77355.1"
"9487"	"U00096.3"	"gene"	4640718	4640771	"+"	"ytjE"	"protein_coding"	"gene-b4824"	"ytjE"	NA	NA	NA
"9488"	"U00096.3"	"CDS"	4640718	4640771	"+"	"ytjE"	NA	"cds-UMR55121.1"	"UMR55121.1"	"gene-b4824"	"protein YtjE"	"UMR55121.1"
"9489"	"U00096.3"	"gene"	4640942	4641628	"+"	"yjtD"	"protein_coding"	"gene-b4403"	"yjtD"	NA	NA	NA
"9490"	"U00096.3"	"CDS"	4640942	4641628	"+"	"yjtD"	NA	"cds-AAC77356.1"	"AAC77356.1"	"gene-b4403"	"putative tRNA/rRNA methyltransferase YjtD"	"AAC77356.1"
"9491"	"NC_000866.4"	"region"	1	168903	"+"	NA	NA	"NC_000866.4:1..168903"	NA	NA	NA	NA
"9492"	"NC_000866.4"	"gene"	12	2189	"-"	"rIIA"	"protein_coding"	"gene-T4p001"	"rIIA"	NA	NA	NA
"9493"	"NC_000866.4"	"CDS"	12	2189	"-"	"rIIA"	NA	"cds-NP_049616.1"	"NP_049616.1"	"gene-T4p001"	"rIIA protector from prophage-induced early lysis"	"NP_049616.1"
"9494"	"NC_000866.4"	"gene"	2200	2403	"-"	"rIIA.1"	"protein_coding"	"gene-T4p002"	"rIIA.1"	NA	NA	NA
"9495"	"NC_000866.4"	"CDS"	2200	2403	"-"	"rIIA.1"	NA	"cds-NP_049617.1"	"NP_049617.1"	"gene-T4p002"	"rIIA.1 hypothetical protein"	"NP_049617.1"
"9496"	"NC_000866.4"	"gene"	2458	2990	"-"	"60"	"protein_coding"	"gene-T4p003"	"60"	NA	NA	NA
"9497"	"NC_000866.4"	"CDS"	2853	2990	"-"	"60"	NA	"cds-NP_049618.1"	"NP_049618.1"	"gene-T4p003"	"gp60 topoisomerase II%2C large subunit%2C C-terminal region"	"NP_049618.1"
"9498"	"NC_000866.4"	"CDS"	2458	2802	"-"	"60"	NA	"cds-NP_049618.1"	"NP_049618.1"	"gene-T4p003"	"gp60 topoisomerase II%2C large subunit%2C C-terminal region"	"NP_049618.1"
"9499"	"NC_000866.4"	"sequence_feature"	2803	2852	"-"	"60"	NA	"id-T4p003"	NA	NA	NA	NA
"9500"	"NC_000866.4"	"gene"	2971	3351	"-"	"60.1"	"protein_coding"	"gene-T4p004"	"60.1"	NA	NA	NA
"9501"	"NC_000866.4"	"CDS"	2971	3351	"-"	"60.1"	NA	"cds-NP_049619.1"	"NP_049619.1"	"gene-T4p004"	"gp60.1 hypothetical protein"	"NP_049619.1"
"9502"	"NC_000866.4"	"gene"	3654	3767	"-"	"mobA"	"protein_coding"	"gene-T4p005"	"mobA"	NA	NA	NA
"9503"	"NC_000866.4"	"CDS"	3654	3767	"-"	"mobA"	NA	"cds-NP_049620.1"	"NP_049620.1"	"gene-T4p005"	"MobA homing endonuclease pseudogene"	"NP_049620.1"
"9504"	"NC_000866.4"	"gene"	3778	5328	"-"	"39"	"protein_coding"	"gene-T4p006"	"39"	NA	NA	NA
"9505"	"NC_000866.4"	"CDS"	3778	5328	"-"	"39"	NA	"cds-NP_049621.1"	"NP_049621.1"	"gene-T4p006"	"DNA topoisomerase II large subunit"	"NP_049621.1"
"9506"	"NC_000866.4"	"gene"	5398	5595	"-"	"39.1"	"protein_coding"	"gene-T4p007"	"39.1"	NA	NA	NA
"9507"	"NC_000866.4"	"CDS"	5398	5595	"-"	"39.1"	NA	"cds-NP_049622.1"	"NP_049622.1"	"gene-T4p007"	"gp39.1 hypothetical protein"	"NP_049622.1"
"9508"	"NC_000866.4"	"gene"	5702	5839	"-"	"39.2"	"protein_coding"	"gene-T4p008"	"39.2"	NA	NA	NA
"9509"	"NC_000866.4"	"CDS"	5702	5839	"-"	"39.2"	NA	"cds-NP_049623.1"	"NP_049623.1"	"gene-T4p008"	"gp39.2 hypothetical protein"	"NP_049623.1"
"9510"	"NC_000866.4"	"gene"	5842	6267	"-"	"goF"	"protein_coding"	"gene-T4p009"	"goF"	NA	NA	NA
"9511"	"NC_000866.4"	"CDS"	5842	6267	"-"	"goF"	NA	"cds-NP_049624.1"	"NP_049624.1"	"gene-T4p009"	"goF mRNA metabolism modulator"	"NP_049624.1"
"9512"	"NC_000866.4"	"gene"	6267	6482	"-"	"cef"	"protein_coding"	"gene-T4p010"	"cef"	NA	NA	NA
"9513"	"NC_000866.4"	"CDS"	6267	6482	"-"	"cef"	NA	"cds-NP_049625.1"	"NP_049625.1"	"gene-T4p010"	"cytochrome C biogenesis protein CcmE"	"NP_049625.1"
"9514"	"NC_000866.4"	"gene"	6653	7141	"-"	"motB"	"protein_coding"	"gene-T4p011"	"motB"	NA	NA	NA
"9515"	"NC_000866.4"	"CDS"	6653	7141	"-"	"motB"	NA	"cds-NP_049626.1"	"NP_049626.1"	"gene-T4p011"	"MotB modifier of transcription"	"NP_049626.1"
"9516"	"NC_000866.4"	"gene"	7291	7650	"-"	"motB.1"	"protein_coding"	"gene-T4p012"	"motB.1"	NA	NA	NA
"9517"	"NC_000866.4"	"CDS"	7291	7650	"-"	"motB.1"	NA	"cds-NP_049627.1"	"NP_049627.1"	"gene-T4p012"	"MotB.1 hypothetical protein"	"NP_049627.1"
"9518"	"NC_000866.4"	"gene"	7661	8161	"-"	"motB.2"	"protein_coding"	"gene-T4p013"	"motB.2"	NA	NA	NA
"9519"	"NC_000866.4"	"CDS"	7661	8161	"-"	"motB.2"	NA	"cds-NP_049628.1"	"NP_049628.1"	"gene-T4p013"	"MotB.2 hypothetical protein"	"NP_049628.1"
"9520"	"NC_000866.4"	"gene"	8225	8908	"-"	"dexA"	"protein_coding"	"gene-T4p014"	"dexA"	NA	NA	NA
"9521"	"NC_000866.4"	"CDS"	8225	8908	"-"	"dexA"	NA	"cds-NP_049629.1"	"NP_049629.1"	"gene-T4p014"	"3'-5' exoribonuclease"	"NP_049629.1"
"9522"	"NC_000866.4"	"gene"	8908	9150	"-"	"dexA.1"	"protein_coding"	"gene-T4p015"	"dexA.1"	NA	NA	NA
"9523"	"NC_000866.4"	"CDS"	8908	9150	"-"	"dexA.1"	NA	"cds-NP_049630.1"	"NP_049630.1"	"gene-T4p015"	"DexA.1 hypothetical protein"	"NP_049630.1"
"9524"	"NC_000866.4"	"gene"	9143	9388	"-"	"dexA.2"	"protein_coding"	"gene-T4p016"	"dexA.2"	NA	NA	NA
"9525"	"NC_000866.4"	"CDS"	9143	9388	"-"	"dexA.2"	NA	"cds-NP_049631.1"	"NP_049631.1"	"gene-T4p016"	"dextranase"	"NP_049631.1"
"9526"	"NC_000866.4"	"gene"	9410	10729	"-"	"dda"	"protein_coding"	"gene-T4p017"	"dda"	NA	NA	NA
"9527"	"NC_000866.4"	"CDS"	9410	10729	"-"	"dda"	NA	"cds-NP_049632.1"	"NP_049632.1"	"gene-T4p017"	"AAA family ATPase"	"NP_049632.1"
"9528"	"NC_000866.4"	"gene"	10726	11037	"-"	"dda.1"	"protein_coding"	"gene-T4p018"	"dda.1"	NA	NA	NA
"9529"	"NC_000866.4"	"CDS"	10726	11037	"-"	"dda.1"	NA	"cds-NP_049633.1"	"NP_049633.1"	"gene-T4p018"	"Dda.1 hypothetical protein"	"NP_049633.1"
"9530"	"NC_000866.4"	"gene"	11039	11785	"-"	"srd"	"protein_coding"	"gene-T4p019"	"srd"	NA	NA	NA
"9531"	"NC_000866.4"	"CDS"	11039	11785	"-"	"srd"	NA	"cds-NP_049634.1"	"NP_049634.1"	"gene-T4p019"	"Srd anti-sigma factor%2C putative"	"NP_049634.1"
"9532"	"NC_000866.4"	"gene"	11908	12510	"-"	"modA"	"protein_coding"	"gene-T4p020"	"modA"	NA	NA	NA
"9533"	"NC_000866.4"	"CDS"	11908	12510	"-"	"modA"	NA	"cds-NP_049635.1"	"NP_049635.1"	"gene-T4p020"	"ModA RNA polymerase ADP-ribosylase"	"NP_049635.1"
"9534"	"NC_000866.4"	"gene"	12507	13130	"-"	"modB"	"protein_coding"	"gene-T4p021"	"modB"	NA	NA	NA
"9535"	"NC_000866.4"	"CDS"	12507	13130	"-"	"modB"	NA	"cds-NP_049636.1"	"NP_049636.1"	"gene-T4p021"	"ModB ADP-ribosylase"	"NP_049636.1"
"9536"	"NC_000866.4"	"gene"	13198	13380	"-"	"modA.2"	"protein_coding"	"gene-T4p022"	"modA.2"	NA	NA	NA
"9537"	"NC_000866.4"	"CDS"	13198	13380	"-"	"modA.2"	NA	"cds-NP_049637.1"	"NP_049637.1"	"gene-T4p022"	"hypothetical protein"	"NP_049637.1"
"9538"	"NC_000866.4"	"gene"	13389	13859	"-"	"modA.3"	"protein_coding"	"gene-T4p023"	"modA.3"	NA	NA	NA
"9539"	"NC_000866.4"	"CDS"	13389	13859	"-"	"modA.3"	NA	"cds-NP_049638.1"	"NP_049638.1"	"gene-T4p023"	"ModA.3 hypothetical protein"	"NP_049638.1"
"9540"	"NC_000866.4"	"gene"	13852	14016	"-"	"modA.4"	"protein_coding"	"gene-T4p024"	"modA.4"	NA	NA	NA
"9541"	"NC_000866.4"	"CDS"	13852	14016	"-"	"modA.4"	NA	"cds-NP_049639.1"	"NP_049639.1"	"gene-T4p024"	"ModA.4 hypothetical protein"	"NP_049639.1"
"9542"	"NC_000866.4"	"gene"	14013	14216	"-"	"srh"	"protein_coding"	"gene-T4p025"	"srh"	NA	NA	NA
"9543"	"NC_000866.4"	"CDS"	14013	14216	"-"	"srh"	NA	"cds-NP_049640.1"	"NP_049640.1"	"gene-T4p025"	"Srh transcription modulator"	"NP_049640.1"
"9544"	"NC_000866.4"	"gene"	14191	14676	"-"	"mrh"	"protein_coding"	"gene-T4p026"	"mrh"	NA	NA	NA
"9545"	"NC_000866.4"	"CDS"	14191	14676	"-"	"mrh"	NA	"cds-NP_049641.1"	"NP_049641.1"	"gene-T4p026"	"Mrh transcription modulator under heat shock"	"NP_049641.1"
"9546"	"NC_000866.4"	"gene"	14685	15026	"-"	"mrh.1"	"protein_coding"	"gene-T4p027"	"mrh.1"	NA	NA	NA
"9547"	"NC_000866.4"	"CDS"	14685	15026	"-"	"mrh.1"	NA	"cds-NP_049642.1"	"NP_049642.1"	"gene-T4p027"	"Mrh.1 hypothetical protein"	"NP_049642.1"
"9548"	"NC_000866.4"	"gene"	15026	15232	"-"	"mrh.2"	"protein_coding"	"gene-T4p028"	"mrh.2"	NA	NA	NA
"9549"	"NC_000866.4"	"CDS"	15026	15232	"-"	"mrh.2"	NA	"cds-NP_049643.1"	"NP_049643.1"	"gene-T4p028"	"Mrh.2 hypothetical protein"	"NP_049643.1"
"9550"	"NC_000866.4"	"gene"	15331	15573	"-"	"soc"	"protein_coding"	"gene-T4p029"	"soc"	NA	NA	NA
"9551"	"NC_000866.4"	"CDS"	15331	15573	"-"	"soc"	NA	"cds-NP_049644.1"	"NP_049644.1"	"gene-T4p029"	"Soc small outer capsid protein"	"NP_049644.1"
"9552"	"NC_000866.4"	"gene"	15606	16280	"-"	"segF"	"protein_coding"	"gene-T4p030"	"segF"	NA	NA	NA
"9553"	"NC_000866.4"	"CDS"	15606	16280	"-"	"segF"	NA	"cds-NP_049645.1"	"NP_049645.1"	"gene-T4p030"	"SegF homing endonuclease"	"NP_049645.1"
"9554"	"NC_000866.4"	"gene"	16270	16785	"-"	"56"	"protein_coding"	"gene-T4p031"	"56"	NA	NA	NA
"9555"	"NC_000866.4"	"CDS"	16270	16785	"-"	"56"	NA	"cds-NP_049646.1"	"NP_049646.1"	"gene-T4p031"	"dUTP diphosphatase"	"NP_049646.1"
"9556"	"NC_000866.4"	"origin_of_replication"	16763	16763	"-"	"56"	NA	"id-T4p031"	NA	NA	NA	NA
"9557"	"NC_000866.4"	"gene"	16846	17625	"-"	"dam"	"protein_coding"	"gene-T4p032"	"dam"	NA	NA	NA
"9558"	"NC_000866.4"	"CDS"	16846	17625	"-"	"dam"	NA	"cds-NP_049647.1"	"NP_049647.1"	"gene-T4p032"	"Dam family site-specific DNA-(adenine-N6)-methyltransferase"	"NP_049647.1"
"9559"	"NC_000866.4"	"gene"	17935	18963	"-"	"61"	"protein_coding"	"gene-T4p033"	"61"	NA	NA	NA
"9560"	"NC_000866.4"	"CDS"	17935	18963	"-"	"61"	NA	"cds-NP_049648.1"	"NP_049648.1"	"gene-T4p033"	"DNA primase subunit"	"NP_049648.1"
"9561"	"NC_000866.4"	"gene"	18966	19130	"-"	"61.1"	"protein_coding"	"gene-T4p034"	"61.1"	NA	NA	NA
"9562"	"NC_000866.4"	"CDS"	18966	19130	"-"	"61.1"	NA	"cds-NP_049649.1"	"NP_049649.1"	"gene-T4p034"	"gp61.1 hypothetical protein"	"NP_049649.1"
"9563"	"NC_000866.4"	"gene"	19132	19758	"-"	"61.2"	"protein_coding"	"gene-T4p035"	"61.2"	NA	NA	NA
"9564"	"NC_000866.4"	"CDS"	19132	19758	"-"	"61.2"	NA	"cds-NP_049650.1"	"NP_049650.1"	"gene-T4p035"	"gp61.2 hypothetical protein"	"NP_049650.1"
"9565"	"NC_000866.4"	"gene"	19758	20051	"-"	"sp"	"protein_coding"	"gene-T4p036"	"sp"	NA	NA	NA
"9566"	"NC_000866.4"	"CDS"	19758	20051	"-"	"sp"	NA	"cds-NP_049651.1"	"NP_049651.1"	"gene-T4p036"	"sp spackle periplasmic protein"	"NP_049651.1"
"9567"	"NC_000866.4"	"gene"	20112	20369	"-"	"61.4"	"protein_coding"	"gene-T4p037"	"61.4"	NA	NA	NA
"9568"	"NC_000866.4"	"CDS"	20112	20369	"-"	"61.4"	NA	"cds-NP_049652.1"	"NP_049652.1"	"gene-T4p037"	"gp61.4 hypothetical protein"	"NP_049652.1"
"9569"	"NC_000866.4"	"gene"	20371	20553	"-"	"dmd"	"protein_coding"	"gene-T4p038"	"dmd"	NA	NA	NA
"9570"	"NC_000866.4"	"CDS"	20371	20553	"-"	"dmd"	NA	"cds-NP_049653.1"	"NP_049653.1"	"gene-T4p038"	"Dmd discriminator of mRNA degradation"	"NP_049653.1"
"9571"	"NC_000866.4"	"gene"	20612	22039	"-"	"41"	"protein_coding"	"gene-T4p039"	"41"	NA	NA	NA
"9572"	"NC_000866.4"	"CDS"	20612	22039	"-"	"41"	NA	"cds-NP_049654.1"	"NP_049654.1"	"gene-T4p039"	"AAA family ATPase"	"NP_049654.1"
"9573"	"NC_000866.4"	"gene"	22049	22393	"-"	"40"	"protein_coding"	"gene-T4p040"	"40"	NA	NA	NA
"9574"	"NC_000866.4"	"CDS"	22049	22393	"-"	"40"	NA	"cds-NP_049655.1"	"NP_049655.1"	"gene-T4p040"	"gp40 head vertex assembly chaperone"	"NP_049655.1"
"9575"	"NC_000866.4"	"gene"	22386	23561	"-"	"uvsX"	"protein_coding"	"gene-T4p041"	"uvsX"	NA	NA	NA
"9576"	"NC_000866.4"	"CDS"	22386	23561	"-"	"uvsX"	NA	"cds-NP_049656.2"	"NP_049656.2"	"gene-T4p041"	"recombinase RecA"	"NP_049656.2"
"9577"	"NC_000866.4"	"gene"	23570	24235	"-"	"segA"	"protein_coding"	"gene-T4p042"	"segA"	NA	NA	NA
"9578"	"NC_000866.4"	"CDS"	23570	24235	"-"	"segA"	NA	"cds-NP_049657.1"	"NP_049657.1"	"gene-T4p042"	"SegA homing endonuclease"	"NP_049657.1"
"9579"	"NC_000866.4"	"gene"	24400	25455	"-"	"b-gt"	"protein_coding"	"gene-T4p043"	"b-gt"	NA	NA	NA
"9580"	"NC_000866.4"	"CDS"	24400	25455	"-"	"b-gt"	NA	"cds-NP_049658.1"	"NP_049658.1"	"gene-T4p043"	"b-gt beta glucosyl transferase"	"NP_049658.1"
"9581"	"NC_000866.4"	"gene"	25479	26219	"-"	"42"	"protein_coding"	"gene-T4p044"	"42"	NA	NA	NA
"9582"	"NC_000866.4"	"CDS"	25479	26219	"-"	"42"	NA	"cds-NP_049659.1"	"NP_049659.1"	"gene-T4p044"	"thymidylate synthase"	"NP_049659.1"
"9583"	"NC_000866.4"	"gene"	26373	26624	"-"	"imm"	"protein_coding"	"gene-T4p045"	"imm"	NA	NA	NA
"9584"	"NC_000866.4"	"CDS"	26373	26624	"-"	"imm"	NA	"cds-NP_049660.1"	"NP_049660.1"	"gene-T4p045"	"superinfection immunity protein"	"NP_049660.1"
"9585"	"NC_000866.4"	"gene"	26636	27013	"-"	"imm.1"	"protein_coding"	"gene-T4p046"	"imm.1"	NA	NA	NA
"9586"	"NC_000866.4"	"CDS"	26636	27013	"-"	"imm.1"	NA	"cds-NP_049661.1"	"NP_049661.1"	"gene-T4p046"	"iduronate sulfatase"	"NP_049661.1"
"9587"	"NC_000866.4"	"gene"	27197	29893	"-"	"43"	"protein_coding"	"gene-T4p047"	"43"	NA	NA	NA
"9588"	"NC_000866.4"	"CDS"	27197	29893	"-"	"43"	NA	"cds-NP_049662.1"	"NP_049662.1"	"gene-T4p047"	"DNA polymerase"	"NP_049662.1"
"9589"	"NC_000866.4"	"gene"	29972	30340	"-"	"regA"	"protein_coding"	"gene-T4p048"	"regA"	NA	NA	NA
"9590"	"NC_000866.4"	"CDS"	29972	30340	"-"	"regA"	NA	"cds-NP_049663.1"	"NP_049663.1"	"gene-T4p048"	"translational repressor RegA"	"NP_049663.1"
"9591"	"NC_000866.4"	"gene"	30342	30905	"-"	"62"	"protein_coding"	"gene-T4p049"	"62"	NA	NA	NA
"9592"	"NC_000866.4"	"CDS"	30342	30905	"-"	"62"	NA	"cds-NP_049664.1"	"NP_049664.1"	"gene-T4p049"	"DNA polymerase clamp loader subunit A"	"NP_049664.1"
"9593"	"NC_000866.4"	"gene"	30907	31866	"-"	"44"	"protein_coding"	"gene-T4p050"	"44"	NA	NA	NA
"9594"	"NC_000866.4"	"CDS"	30907	31866	"-"	"44"	NA	"cds-NP_049665.1"	"NP_049665.1"	"gene-T4p050"	"AAA family ATPase"	"NP_049665.1"
"9595"	"NC_000866.4"	"gene"	31917	32603	"-"	"45"	"protein_coding"	"gene-T4p051"	"45"	NA	NA	NA
"9596"	"NC_000866.4"	"CDS"	31917	32603	"-"	"45"	NA	"cds-NP_049666.1"	"NP_049666.1"	"gene-T4p051"	"sliding clamp"	"NP_049666.1"
"9597"	"NC_000866.4"	"gene"	32659	33048	"-"	"rpbA"	"protein_coding"	"gene-T4p052"	"rpbA"	NA	NA	NA
"9598"	"NC_000866.4"	"CDS"	32659	33048	"-"	"rpbA"	NA	"cds-NP_049667.1"	"NP_049667.1"	"gene-T4p052"	"RNA polymerase-binding protein RpbA"	"NP_049667.1"
"9599"	"NC_000866.4"	"gene"	33058	33246	"-"	"45.2"	"protein_coding"	"gene-T4p053"	"45.2"	NA	NA	NA
"9600"	"NC_000866.4"	"CDS"	33058	33246	"-"	"45.2"	NA	"cds-NP_049668.1"	"NP_049668.1"	"gene-T4p053"	"protein GP45.2"	"NP_049668.1"
"9601"	"NC_000866.4"	"gene"	33302	34984	"-"	"46"	"protein_coding"	"gene-T4p054"	"46"	NA	NA	NA
"9602"	"NC_000866.4"	"CDS"	33302	34984	"-"	"46"	NA	"cds-NP_049669.1"	"NP_049669.1"	"gene-T4p054"	"AAA family ATPase"	"NP_049669.1"
"9603"	"NC_000866.4"	"gene"	34981	35187	"-"	"46.1"	"protein_coding"	"gene-T4p055"	"46.1"	NA	NA	NA
"9604"	"NC_000866.4"	"CDS"	34981	35187	"-"	"46.1"	NA	"cds-NP_049670.1"	"NP_049670.1"	"gene-T4p055"	"DUF5487 family protein"	"NP_049670.1"
"9605"	"NC_000866.4"	"gene"	35168	35431	"-"	"46.2"	"protein_coding"	"gene-T4p056"	"46.2"	NA	NA	NA
"9606"	"NC_000866.4"	"CDS"	35168	35431	"-"	"46.2"	NA	"cds-NP_049671.1"	"NP_049671.1"	"gene-T4p056"	"gp46.2 hypothetical protein"	"NP_049671.1"
"9607"	"NC_000866.4"	"gene"	35428	36447	"-"	"47"	"protein_coding"	"gene-T4p057"	"47"	NA	NA	NA
"9608"	"NC_000866.4"	"CDS"	35428	36447	"-"	"47"	NA	"cds-NP_049672.1"	"NP_049672.1"	"gene-T4p057"	"metallophosphoesterase"	"NP_049672.1"
"9609"	"NC_000866.4"	"gene"	36444	36584	"-"	"47.1"	"protein_coding"	"gene-T4p058"	"47.1"	NA	NA	NA
"9610"	"NC_000866.4"	"CDS"	36444	36584	"-"	"47.1"	NA	"cds-NP_813808.1"	"NP_813808.1"	"gene-T4p058"	"gp47.1 hypothetical predicted membrane protein"	"NP_813808.1"
"9611"	"NC_000866.4"	"gene"	36624	37826	"-"	"a-gt"	"protein_coding"	"gene-T4p059"	"a-gt"	NA	NA	NA
"9612"	"NC_000866.4"	"CDS"	36624	37826	"-"	"a-gt"	NA	"cds-NP_049673.1"	"NP_049673.1"	"gene-T4p059"	"a-gt alpha glucosyl transferase"	"NP_049673.1"
"9613"	"NC_000866.4"	"gene"	37885	38679	"-"	"mobB"	"protein_coding"	"gene-T4p060"	"mobB"	NA	NA	NA
"9614"	"NC_000866.4"	"CDS"	37885	38679	"-"	"mobB"	NA	"cds-NP_049674.1"	"NP_049674.1"	"gene-T4p060"	"MobB homing endonuclease"	"NP_049674.1"
"9615"	"NC_000866.4"	"gene"	38731	38922	"-"	"a-gt.2"	"protein_coding"	"gene-T4p061"	"a-gt.2"	NA	NA	NA
"9616"	"NC_000866.4"	"CDS"	38731	38922	"-"	"a-gt.2"	NA	"cds-NP_049675.1"	"NP_049675.1"	"gene-T4p061"	"a-gt.2 hypothetical protein"	"NP_049675.1"
"9617"	"NC_000866.4"	"gene"	38907	39110	"-"	"a-gt.3"	"protein_coding"	"gene-T4p062"	"a-gt.3"	NA	NA	NA
"9618"	"NC_000866.4"	"CDS"	38907	39110	"-"	"a-gt.3"	NA	"cds-NP_049676.1"	"NP_049676.1"	"gene-T4p062"	"a-gt.3 hypothetical protein"	"NP_049676.1"
"9619"	"NC_000866.4"	"gene"	39079	39396	"-"	"a-gt.4"	"protein_coding"	"gene-T4p063"	"a-gt.4"	NA	NA	NA
"9620"	"NC_000866.4"	"CDS"	39079	39396	"-"	"a-gt.4"	NA	"cds-NP_049677.1"	"NP_049677.1"	"gene-T4p063"	"a-gt.4 family protein"	"NP_049677.1"
"9621"	"NC_000866.4"	"gene"	39398	39616	"-"	"a-gt.5"	"protein_coding"	"gene-T4p064"	"a-gt.5"	NA	NA	NA
"9622"	"NC_000866.4"	"CDS"	39398	39616	"-"	"a-gt.5"	NA	"cds-NP_049678.1"	"NP_049678.1"	"gene-T4p064"	"a-gt.5 hypothetical protein"	"NP_049678.1"
